prec1_train,prec1_val,loss_train,loss_val
55.94837,26.76768,1.2825585384293972,3.4038723815571177
73.31650,28.28283,0.8156706270010249,3.2318000263637967
75.78563,31.31313,0.7433870318695887,4.247807836693144
77.16049,53.11448,0.7233977072300467,2.375638395046144
79.46128,24.41077,0.6704623751367382,5.666567183504201
84.42761,39.73064,0.5319537391967645,3.364867323175424
82.15488,33.24916,0.5919099893299685,3.5578285002146504
83.02469,46.12795,0.584958974727744,2.8640588156703344
84.39955,46.21212,0.5303755684867585,3.4574312200449935
84.65208,39.98316,0.5455864574237571,2.991648033411816
79.74186,51.93603,0.6850087224901994,2.754415663003119
82.54770,50.33670,0.5772810389698555,2.453654990854488
85.91470,48.40067,0.5064911081065767,2.6712878047416506
83.02469,51.43098,0.6035699663740216,2.7002697219752303
84.11897,49.66330,0.5466302233914333,2.8254572542428167
73.93378,9.09091,0.8155977629651927,11.1774487447257
69.13580,9.09091,0.9238142679569831,8.128965602579342
72.67116,9.09091,0.8345299472177337,10.436323027819496
72.27834,9.09091,0.822570832623911,9.64037773504803
74.41077,9.09091,0.7721080656271055,9.103087836243088
75.00000,10.26936,0.7331882121185662,7.702236620264022
75.70146,16.66667,0.7388399923690642,7.40154559523971
76.06622,9.09091,0.7355353606135222,7.51113835087529
73.03591,15.23569,0.8025501417926398,6.2184598132817435
73.26038,9.68013,0.8046377679849447,7.2819216620641125
61.56004,19.61279,1.0813815545554113,7.492158642521611
57.91246,19.78114,1.1394837000956037,4.777208779396031
61.47587,17.17172,1.0150213918568176,5.33757018561315
61.56004,9.09091,1.0388258936429264,5.156652182440967
61.05499,12.45791,1.037545947247215,5.936396979322337
66.44220,13.38384,0.879697297960018,6.765130612986658
67.17172,45.70707,0.8760379417041603,2.5954682754747793
66.21773,9.09091,0.8896331317497023,4.994294343171297
66.91919,12.87879,0.8685676970599611,6.902686820688473
68.29405,9.09091,0.8494727767410235,4.800468989092894
66.97531,9.09091,0.8662734916046948,4.809436162312825
67.67677,11.19529,0.8644220055688243,7.401794716163918
66.52637,18.77104,0.8625237573143074,5.7129789362050065
67.03143,9.09091,0.8782604382897066,4.909629540812689
67.31201,21.96970,0.8595320955002482,5.467396713667847
69.69697,18.68687,0.8126905997326612,7.256742554481583
67.70483,18.01347,0.8562433312905223,6.131261547807893
67.90123,9.09091,0.8532619976703032,5.051048458625973
67.84512,18.35017,0.8509404823167289,5.766689361546577
69.02357,14.05724,0.8351604739155968,7.1306459622752385
67.19978,38.88889,0.8537304691058886,2.5713374719073876
68.96745,18.43434,0.8409225193472155,5.639850834804753
69.44444,9.09091,0.8110999186699906,5.035768589186748
69.19192,18.18182,0.7999872136463889,5.680967300427883
69.83726,9.09091,0.8091016688063223,5.141419340063025
69.47250,13.63636,0.83225521415171,6.9463658637872046
68.68687,24.49495,0.8325412197145148,4.07679258532797
70.45455,15.31987,0.8073709732220496,7.049764697399204
69.30415,9.09091,0.8094404693672017,5.1160955172195175
70.06173,9.09091,0.7989499976337959,4.942286135773065
69.61279,9.09091,0.8088323047800632,4.972181141978562
70.62290,17.34007,0.7953433249266996,6.056448352457297
68.18182,9.09091,0.8370524212701286,4.838634038212324
69.94949,23.14815,0.7853053951370462,5.763009900195831
69.58474,16.83502,0.8250831382309414,5.986664731895884
70.65095,9.09091,0.7590923700000836,5.026139339613994
71.71717,21.04377,0.7606905700783135,6.503825216983706
72.41863,10.52189,0.7496312063952488,8.239351770291826
71.07183,42.84512,0.7531110922629317,2.5677357330065385
70.59484,11.95286,0.7621970382737525,7.573550201024271
72.13805,20.37037,0.7308882708702024,5.10997166376724
71.85746,9.09091,0.7624837464154369,4.973646729883521
70.23008,43.26599,0.7787077001784118,3.3122251924842296
72.30640,9.09091,0.74629658333514,4.959256809568566
72.64310,9.09091,0.7432894995718291,5.141275545563361
71.26824,15.23569,0.7699265872723058,6.760551449425694
71.32435,37.79461,0.7629403287981763,2.502667066023406
71.52076,16.07744,0.7643837689952016,6.5456883481857355
72.27834,47.97980,0.7353537425181413,2.712366288759893
72.58698,9.09091,0.7177507247186269,5.137824764958134
72.61504,9.09091,0.73611513338774,5.219285720927948
71.94164,10.60606,0.7545231588761815,8.152970769991377
73.56902,9.09091,0.72554710029084,5.125980927887991
71.63300,19.94949,0.7446330876730374,6.5160258434436935
71.96970,15.90909,0.7368745057938744,6.838749755512584
71.01571,39.81481,0.744262140340409,2.5990568981427535
72.25028,14.89899,0.7420524048350342,7.863350804004605
71.49270,21.80135,0.7548334059356706,5.923334334033106
70.98765,9.51178,0.7594635075859215,8.270339041045219
73.06397,9.09091,0.7352883621431494,5.155737436981715
72.13805,21.04377,0.7534892832657571,7.326936339689826
71.94164,40.65657,0.7415330069501258,2.5214272484634863
71.91358,9.09091,0.7585766584383519,5.046336469425497
72.13805,9.09091,0.73115195282113,4.924376805623372
73.09203,46.80135,0.7209294877871119,2.487916658221672
