prec1_train,prec1_val,loss_train,loss_val
52.07632,54.29293,1.43321805717434,1.5314663283351295
72.22222,56.98653,0.8527708707835137,1.6182588936905267
74.91582,43.18182,0.8088716070526243,2.9106248894123117
71.88552,21.71717,0.9113004443086223,2.896273796004478
76.62738,58.50168,0.7658647425915924,2.157987273200995
81.64983,48.65320,0.6277861003121141,2.007457101585889
80.10662,57.23906,0.6483839658641922,2.1472551164402303
80.38721,50.92593,0.6611720937671084,2.8970219647442854
74.80359,49.32660,0.8141654267589385,2.559251090492865
76.54321,48.06397,0.7162307782472852,2.1507890674000234
74.60718,54.46128,0.8254002802968694,1.819035570629518
68.06958,9.09091,0.9950486166041039,6.072402722907789
67.64871,11.19529,0.9734617169992423,5.471551952940045
68.91134,44.69697,0.9386011536006307,2.2408663744878288
70.31425,36.36364,0.8959185489767997,2.786763790079239
70.11785,58.58586,0.904678508890197,1.33976811170578
72.83951,9.09091,0.834133861977377,4.769311912934788
71.96970,47.97980,0.8550095635097302,1.813175583527947
73.82155,43.85522,0.7926352343173942,2.628277074206959
74.77553,23.31650,0.7632837234656551,3.008220981668543
75.16835,54.54545,0.7560436244631723,1.5883924957076307
75.53311,13.72054,0.751867872362854,4.707375359454941
69.61279,47.30640,0.9352674666879955,2.0545267159689957
66.52637,9.76431,1.056457271880975,5.06558083444332
71.77329,48.90572,0.84912852138515,2.294212464933042
71.96970,49.83165,0.8750264601809141,1.8252753051443131
70.42649,47.97980,0.9046747490479354,1.9652177679418312
68.96745,25.42088,0.9704959252065279,3.8926724279769744
71.46465,49.91582,0.8731832981243411,1.941628680887447
76.01010,55.13468,0.7762025899758644,1.9692946365385344
78.84400,52.10438,0.6409070723921094,1.6943270349342012
78.78788,49.91582,0.6541120965205192,2.120187587208218
80.33109,51.01010,0.6048394501811326,1.9523823766997366
79.48934,52.10438,0.6290153847666569,1.927294701839537
80.49944,56.39731,0.6004545245106373,1.6325100700461905
79.91021,49.83165,0.5913893886821974,1.770087315528481
80.55556,56.14478,0.5809228293823473,1.6672722386189984
81.62177,54.96633,0.5620123839839942,1.8903333739399508
80.27497,52.77778,0.6041536839588991,1.9915098931251551
81.73401,52.18855,0.5596853682622899,1.8901575101345076
81.87430,47.30640,0.574600659168663,2.4076153098132074
81.62177,52.18855,0.5785791467871061,1.9461717051689071
80.75196,53.19865,0.5906857254796826,1.4841741134823372
81.56566,53.95623,0.5791612025329427,1.9805547163542674
80.97643,48.82155,0.573375629923828,2.4707759369904747
81.25701,50.16835,0.5943821484492684,2.1154860240040403
81.59371,52.77778,0.5720114000852394,1.7786666732845884
83.44557,51.34680,0.5329628980788585,2.2025849602439185
78.47924,51.93603,0.6573072310315505,2.2299199168529573
79.76992,56.56566,0.6321948463667925,1.9988309815275147
80.66779,56.14478,0.6075053008317145,2.032465433030819
80.97643,53.28283,0.5907124679631791,2.085564957724677
81.95847,54.88215,0.5830979501090601,2.0866829522129664
80.83614,54.54545,0.5892917685938203,1.8241623419302482
81.42536,49.91582,0.569171010009635,2.0585853742429303
82.91246,52.27273,0.5388059543840813,2.0761218663016554
82.80022,56.81818,0.556412162537259,1.747111804557569
82.43547,26.09428,0.5445387841742716,4.216816748031462
82.96857,55.21886,0.5331910855976152,1.9898060813094631
82.57576,50.08418,0.5417392143496761,2.36435793626188
84.59596,53.95623,0.48620934973394564,2.0490117905918597
84.70819,53.78788,0.47566298536713814,1.8143062033637205
84.03479,51.76768,0.4972452906647114,2.2833019691685634
84.82043,55.72391,0.48247398835775157,1.9372754170236364
84.09091,56.64983,0.49185429906470474,1.8438503718135333
84.98878,57.65993,0.4760946066826415,1.982379263900346
84.73625,56.64983,0.4888508275703148,1.849172009362115
84.79237,50.84175,0.4893230924301276,2.034754398294571
84.45567,57.15488,0.4875033497810364,1.9321624879483823
85.63412,55.21886,0.45230097612146575,1.8205432341957735
84.09091,58.50168,0.48510280632812164,1.9126231654324515
84.53984,49.24242,0.48973854583521886,2.352786589953233
84.93266,57.32323,0.47218554917676947,1.866648907312239
85.21324,54.12458,0.47557841259756206,1.8983348844830035
84.98878,52.86195,0.47173537957815476,1.9709371284202293
83.95062,54.71380,0.4959919532942852,1.854607803652985
85.57800,53.87205,0.4532182890290497,1.8790746578062423
85.15713,52.60943,0.4779867169297772,2.078307616188871
86.33558,54.62963,0.44914892071692897,2.059822094560874
85.94276,54.54545,0.4402231684437505,1.986235068904029
85.32548,56.39731,0.4646493904919737,1.9176032181942102
85.15713,54.71380,0.46920834272665074,2.0827671269375068
86.67228,52.02020,0.4192068615612625,2.11435716521459
85.26936,54.20875,0.466733632097073,2.0743342670125995
86.44781,52.60943,0.44840320439718656,1.9745510041914405
85.91470,50.92593,0.44777156618307734,1.9947565836135788
84.62402,52.35690,0.46831354054002516,2.121750927533365
85.12907,56.64983,0.46411062932576397,1.881668093228581
86.36364,54.88215,0.4292983361232428,2.0545185892670244
85.57800,54.29293,0.4636273445304395,1.9716197272342464
